Autotrace Enabled
Shows the execution plan as well as statistics of the statement.
Unable to gather statistics please unsure user has correct access.
The statistic feature requires that the user is granted select on v_$sesstat, v_$statname and v_$session.
DT_PRIKAZU   ID_ORDER NAZEV                                              POCET_KUSU
05.01.18            3 GENERALI NEW ECONOMIES A EUR                               13 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              13 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              12 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              10 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              13 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              13 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              13 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              10 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              13 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              10 
05.01.18            3 GENERALI OIL AND ENERGY A EUR                              12 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              12 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              11 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              13 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              10 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              12 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              14 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              11 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              13 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              12 
05.01.18            3 GENERALI OIL AND ENERGY A PLN                              13 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        13 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        11 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        13 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        12 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        13 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        12 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        12 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        11 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        13 
05.01.18            3 GENERALI PREMIUM CONSERVATIVE A EUR                        12 
05.01.18            3 GLENCORE PLC                                             -140 
05.01.18            3 GOLDMAN SACHS L+111 19/06/2028                           -154 
05.01.18            3 GOTTEX ABI Fund                                          -143 
05.01.18            3 GRAND KOREA LEISURE CO LTD                               -168 
05.01.18            3 HALYK SAVINGS BANK OF KAZAKHSTAN                         -143 
05.01.18            3 HERBALIFE LTD.                                           -196 
05.01.18            3 HUNGARY GOVT 2.5 24/10/2024                              -110 
05.01.18            3 HZL ERSTE JELZALOGBANK 1.5 24/11/2023                    -196 
05.01.18            3 HZL MBANK HIPO L+58 10/06/2024                           -130 
05.01.18            3 INDUSTRIAL BANK OF KOREA                                 -168 
05.01.18            3 INTESA SANPAOLO-WTDRW RIGHT                              -110 
05.01.18            3 INVESCO PHYSICAL PLATINUM                                  10 
